ID,Place,Name,Distance
8539538,school,Schurz High School,0.783
8539538,car_repair,Berman Subaru of Chicago,0.175
8539538,car_dealer,Marino Chrysler Jeep Dodge,1.332
8539538,point_of_interest,Chicagoland Firearm Training,0.090
8543201,department_store,Target,1.582
8543201,pharmacy,CVS Pharmacy,1.565
8543201,point_of_interest,Project Fame Upward Bound,1.417
8543201,electronics_store,AT&T Store,1.281
8543201,point_of_interest,Allied Products Corporation,0.709
8543201,shoe_store,The Childrens Place,1.318
8544722,point_of_interest,The Urban Canopy,1.122
8544722,bank,Citibank,1.161
8544722,grocery_or_supermarket,ALDI,0.997
8544722,meal_takeaway,Little Caesars Pizza,0.932
8544722,convenience_store,Walgreens,1.427
8544722,clothing_store,Big & Tall-Century Fashions,0.845
8544956,restaurant,Parrot Cage Restaurant,1.935
8544956,point_of_interest,South Shore Cultural Center,1.935
8544956,point_of_interest,South Shores Pantry,1.048
8544956,church,Higher Love Ministries Inc,0.746
8544956,school,Epic Academy,1.047
8544956,school,South Shore International College Preparatory High School,1.653
8547264,point_of_interest,Admiral Theatre,1.162
8547264,school,Northside College Preparatory High School,1.235
8547264,doctor,Bowersox Keith Md - Northern Il Cardiovascular,1.242
8547264,restaurant,Isla Pilipina Restaurant,1.822
8547264,restaurant,Noon O Kabab,0.623
8547264,doctor,Dr. Ketki D. Modi DO,1.347
8549270,lodging,Chicago Marriott at Medical District UIC,1.820
8549270,furniture_store,Salvage One,0.936
8549270,doctor,Cook County Hospital: Singh Anshu MD,1.392
8549270,bakery,Hoosier Mama Pie Company,1.734
8549270,doctor,Albene Kokocinski MD,1.612
8549270,doctor,Rush University Medical Center: Weinzweig Norman MD,1.623
8549757,local_government_office,Chicago West Illinois Secretary of State Facility,1.303
8549757,park,Columbus Park,0.925
8549757,doctor,Dr. Deenadayal Gaddam MD,0.981
8549757,doctor,Dr. Guriqbal S. Nandra MD,1.001
8549757,grocery_or_supermarket,ALDI,0.671
8549757,restaurant,Uncle Remus Saucy Fried Chicken,1.636
8549762,restaurant,Parrot Cage Restaurant,1.935
8549762,point_of_interest,South Shore Cultural Center,1.935
8549762,point_of_interest,South Shores Pantry,1.048
8549762,church,Higher Love Ministries Inc,0.746
8549762,school,Epic Academy,1.047
8549762,school,South Shore International College Preparatory High School,1.653
8550050,department_store,Walmart Supercenter,1.694
8550050,convenience_store,Cook Brothers,1.571
8550050,park,Garfield Park Conservatory,1.833
8550050,point_of_interest,McCormick YMCA,1.867
8550050,lawyer,Berger Newmark & Fenchel PC,1.505
8550050,school,North-Grand High School,1.463
8550367,book_store,Loyola University Bookstore,0.562
8550367,lodging,Super 8,1.490
8550367,point_of_interest,Misericordia Home,0.936
8550367,restaurant,Ghareeb Nawaz Restaurant,1.258
8550367,lodging,Heart O Chicago,1.251
8550367,grocery_or_supermarket,ALDI,0.852
8551485,school,Simeon Career Academy,1.731
8551485,park,Foster Park,1.265
8551485,point_of_interest,Neal F Simeon Vocational High,1.754
8551485,school,Leo High School,0.586
8551485,restaurant,Subway Restaurants,0.815
8551485,plumber,All Weather Specialist Inc,1.631
8552827,hospital,Jackson Park Hospital & Medical Center,1.751
8552827,storage,Public Storage,1.138
8552827,point_of_interest,South Shore Cultural Center,1.964
8552827,school,Ninos Heroes Community Academy,1.321
8552827,church,Higher Love Ministries Inc,0.928
8552827,doctor,Jackson Park Medical Associates,1.743
8552860,movie_theater,AMC Galewood Crossings 14,1.790
8552860,school,St Patrick High School,0.966
8552860,meal_takeaway,Little Caesars Pizza,1.691
8552860,restaurant,Kim Long Chinese Restaurant,1.364
8552860,point_of_interest,Accurate Industries,1.665
8552860,point_of_interest,Driven and Empowered Youth Inc.,1.441
8553754,lodging,Chinatown Hotel,1.178
8553754,meal_delivery,MingHin Cuisine,1.029
8553754,bar,nana,1.722
8553754,gym,CorePower Yoga,1.947
8553754,restaurant,Cai,1.280
8553754,electrician,Moveable Power,0.293
8554095,clothing_store,Burlington,1.234
8554095,department_store,Marshalls,1.185
8554095,bar,Chilis Grill & Bar,1.582
8554095,clothing_store,DTLR,0.621
8554095,restaurant,South China Kitchen,0.844
8554095,storage,Public Storage,0.689
8555847,hospital,West Suburban Hospital Medical Center,1.408
8555847,pharmacy,West Suburban Health Care,1.388
8555847,school,Austin College and Career Academy,1.707
8555847,doctor,Lakeshore Gatroenterology,1.386
8555847,doctor,West Suburban Medical Center: Bernatowicz Amy E MD,1.386
8555847,school,Howe Elementary School,0.841
8556028,movie_theater,AMC Galewood Crossings 14,0.532
8556028,point_of_interest,Accurate Industries,1.518
8556028,museum,Wonder Works Childrens Museum,1.838
8556028,hardware_store,Lowes Home Improvement,1.913
8556028,school,CICS West Belden,0.657
8556028,car_repair,NAPA Auto Parts - Genuine Parts Company,1.273
8559524,book_store,Loyola University Bookstore,0.936
8559524,school,Roger C Sullivan High School,0.135
8559524,point_of_interest,Misericordia Home,0.920
8559524,restaurant,Ghareeb Nawaz Restaurant,1.066
8559524,hardware_store,Clark Devon Hardware,0.530
8559524,lodging,Heart O Chicago,1.417
8559607,hospital,Norwegian American Hospital,0.276
8559607,doctor,Dr. George R. Sosenko MD,1.517
8559607,doctor,Danilo A. Deano M.D.,1.535
8559607,meal_takeaway,Little Caesars Pizza,1.561
8559607,doctor,Foot Clinics,1.513
8559607,restaurant,Hearty Boys,1.237
8560521,hospital,Norwegian American Hospital,0.935
8560521,school,Westinghouse College Prep High School,1.380
8560521,lodging,Norford Hotel,1.542
8560521,furniture_store,Stone City,0.808
8560521,night_club,The California Clipper,1.144
8560521,point_of_interest,Chicago Hot Glass Inc,0.607
8561432,university,Kennedy-King College,1.632
8561432,restaurant,Subway Restaurants,1.300
8561432,local_government_office,Chicago Englewood Clinic,1.855
8561432,school,Wentworth Elementary School,1.242
8561432,hair_care,Lys African Hair Braiding,1.721
8561432,school,Academy of St Benedict,0.911
8561449,restaurant,Parrot Cage Restaurant,1.390
8561449,point_of_interest,South Shore Cultural Center,1.390
8561449,grocery_or_supermarket,ALDI,1.291
8561449,roofing_contractor,American Certified Roofing,0.532
8561449,convenience_store,Walgreens,1.512
8561449,meal_delivery,Papa Johns Pizza,0.429
8564895,meal_takeaway,Home Run Inn,1.354
8564895,movie_theater,AMC Showplace Cicero 14,1.714
8564895,bank,Citibank,0.366
8564895,car_repair,Sams Club Tire & Battery,1.639
8564895,hardware_store,The Home Depot,1.690
8564895,grocery_or_supermarket,ALDI,1.601
8566515,department_store,Target,0.778
8566515,point_of_interest,RCN,1.484
8566515,point_of_interest,WGN-TV,1.427
8566515,electronics_store,Best Buy,0.834
8566515,restaurant,Longman & Eagle,1.023
8566515,bar,Revolution Brewing - Brewpub,1.687
8566784,hospital,West Suburban Hospital Medical Center,1.088
8566784,school,Austin College and Career Academy,0.941
8566784,doctor,West Suburban Med Center: Slasuraitis Andrea N MD,1.069
8566784,doctor,West Suburban Medical Center: Morris Arthur M MD,1.069
8566784,doctor,Dr. Wendy L. Foster MD,1.069
8566784,car_repair,Firestone Complete Auto Care,1.561
8567605,school,Marshall Metropolitan High School,1.634
8567605,school,Faraday Elementary School,1.548
8567605,school,Orr Academy High School,1.675
8567605,grocery_or_supermarket,Parkway Foods,1.107
8567605,pharmacy,Gabby Inc,0.429
8567605,bank,Community Savings Center,0.775
8567757,school,Lindblom Math and Science Academy,0.883
8567757,restaurant,Subway Restaurants,0.989
8567757,store,Baskin-Robbins,0.967
8567757,electronics_store,Comcast Service Center,0.586
8567757,point_of_interest,Gough & Bros,1.148
8567757,point_of_interest,Phillips Air Compressor Services,0.766
8570473,local_government_office,Chicago West Illinois Secretary of State Facility,0.769
8570473,bank,U.S. Bank Branch,1.246
8570473,doctor,Dr. Deenadayal Gaddam MD,0.664
8570473,doctor,Dr. Guriqbal S. Nandra MD,0.653
8570473,restaurant,MacArthurs Restaurant,0.338
8570473,point_of_interest,Spectrum Management Co,1.569
8572253,school,Thomas Kelly High School,1.621
8572253,clothing_store,Party City,1.851
8572253,gym,Rauner Family YMCA,1.459
8572253,park,McKinley Park,0.868
8572253,gym,Sam Colonna Boxing MMA and Fitness,0.470
8572253,point_of_interest,Lighthouse Banquet,0.470
8573562,hardware_store,The Home Depot,1.486
8573562,movie_theater,AMC Galewood Crossings 14,1.872
8573562,furniture_store,Studio41 Home Design Showroom,1.872
8573562,church,Chicago Tabernacle,1.250
8573562,car_repair,Midtown Toyota,0.280
8573562,school,Foreman College and Career Academy,1.230
8573681,hospital,Norwegian American Hospital,0.328
8573681,doctor,Dr. George R. Sosenko MD,1.563
8573681,doctor,Danilo A. Deano M.D.,1.581
8573681,meal_takeaway,Little Caesars Pizza,1.579
8573681,doctor,Foot Clinics,1.558
8573681,bar,Handlebar,1.864
8573898,hardware_store,The Home Depot,1.223
8573898,shopping_mall,The Brickyard,0.723
8573898,school,St Patrick High School,0.961
8573898,night_club,Stereo Nightclub,0.991
8573898,point_of_interest,Driven and Empowered Youth Inc.,0.662
8573898,restaurant,Old Country Buffet,1.103
8573906,hospital,Mount Sinai Hospital,0.976
8573906,restaurant,EL ideas,1.488
8573906,florist,City Enchanted Gardens Florist,1.815
8573906,health,Schwab Rehabilitation Hospital,0.858
8573906,school,Faraday Elementary School,1.632
8573906,point_of_interest,Simon Casting,1.343
8575331,department_store,Walmart Supercenter,1.525
8575331,movie_theater,AMC Galewood Crossings 14,1.846
8575331,car_repair,ABC Automotive & Electronics,1.563
8575331,school,Howe Elementary School,0.946
8575331,school,Austin College and Career Academy,1.897
8575331,park,La Follette Park,0.479
8575643,lodging,Chinatown Hotel,0.682
8575643,lodging,Hyatt Regency McCormick Place,1.899
8575643,bar,Lalos on maxwell,1.397
8575643,bar,Reggies Chicago,1.172
8575643,grocery_or_supermarket,Whole Foods Market,1.766
8575643,hospital,Mercy Hospital & Medical Center,1.683
8577918,university,Kennedy-King College,0.640
8577918,school,Lindblom Math and Science Academy,1.769
8577918,doctor,St Bernard Hospital & Health: Kurian George C MD,1.498
8577918,post_office,United States Postal Service,0.877
8577918,restaurant,Subway Restaurants,0.706
8577918,restaurant,Long Tung Chinese Restaurant,0.723
8578142,university,Kennedy-King College,0.639
8578142,school,Lindblom Math and Science Academy,1.769
8578142,doctor,St Bernard Hospital & Health: Kurian George C MD,1.498
8578142,post_office,United States Postal Service,0.877
8578142,restaurant,Subway Restaurants,0.706
8578142,restaurant,Long Tung Chinese Restaurant,0.723
8578185,university,Kennedy-King College,0.917
8578185,hospital,St. Bernard Hospital,1.794
8578185,restaurant,Subway Restaurants,1.618
8578185,grocery_or_supermarket,ALDI,1.166
8578185,restaurant,Subway Restaurants,1.008
8578185,restaurant,Long Tung Chinese Restaurant,1.024
8578187,hardware_store,The Home Depot,1.606
8578187,grocery_or_supermarket,ALDI,1.465
8578187,university,Steinmetz College Prep,0.358
8578187,department_store,Target,1.121
8578187,spa,XSport Fitness,1.518
8578187,movie_theater,Patio Theater,1.725
8579188,university,Kennedy-King College,0.642
8579188,school,Lindblom Math and Science Academy,1.769
8579188,doctor,St Bernard Hospital & Health: Kurian George C MD,1.499
8579188,post_office,United States Postal Service,0.878
8579188,restaurant,Subway Restaurants,0.707
8579188,restaurant,Long Tung Chinese Restaurant,0.723
8580850,meal_takeaway,Home Run Inn,1.498
8580850,bank,Citibank,1.225
8580850,store,Baskin-Robbins,0.799
8580850,point_of_interest,Cook County Corrections Health,1.524
8580850,local_government_office,Social Security Administration,1.441
8580850,doctor,Shape Cosmetic Surgery,1.128
8580911,restaurant,Subway Restaurants,0.958
8580911,hospital,Roseland Community Hospital,1.098
8580911,grocery_or_supermarket,ALDI,1.097
8580911,doctor,Morgan Park Foot Clinic,1.038
8580911,health,Fresenius Kidney Care Roseland,1.137
8580911,restaurant,South China Kitchen,0.957
8580919,point_of_interest,Belinda Fuller,1.746
8580919,real_estate_agency,Realprop Inc.,1.776
8580919,hospital,Roseland Community Hospital,0.460
8580919,grocery_or_supermarket,ALDI,1.377
8580919,doctor,Laddaran Anita MD,0.615
8580919,clothing_store,DTLR,1.441
8581731,point_of_interest,WSSD-FM Chicago,1.309
8581731,doctor,Dr. Glen G. Aduana MD,1.238
8581731,hospital,Advocate Trinity Hospital,1.733
8581731,restaurant,Subway Restaurants,1.193
8581731,doctor,Parker Rebecca B MD,1.722
8581731,storage,Public Storage,1.280
8582557,school,Gage Park High School,0.734
8582557,furniture_store,Cubicle Concepts: Office Furniture Store,1.128
8582557,restaurant,Chuck E. Cheeses,1.224
8582557,roofing_contractor,Mendez Roofing Co,1.127
8582557,point_of_interest,Central Steel & Wire Co,0.996
8582557,meal_takeaway,Little Caesars Pizza,1.413
8587363,lodging,Super 8,1.321
8587363,school,Roger C Sullivan High School,1.693
8587363,night_club,The Heartland Cafe,1.350
8587363,doctor,Schreiber Gary J MD,1.068
8587363,doctor,Surgical Associates,1.084
8587363,doctor,Dr. Carrie E. Brenner MD,1.105
8588639,university,Kennedy-King College,1.681
8588639,doctor,St Bernard Hospital & Health: Kurian George C MD,1.594
8588639,doctor,St Bernard Hospital & Health: Kintanar David L MD,1.594
8588639,gas_station,BP,1.290
8588639,point_of_interest,U-Haul Neighborhood Dealer,1.102
8588639,furniture_store,City Furniture,0.940
8588660,school,Marshall Metropolitan High School,1.247
8588660,school,Faraday Elementary School,1.194
8588660,grocery_or_supermarket,ALDI,0.482
8588660,school,Raby High School,1.166
8588660,point_of_interest,Hope House of Chicago,1.249
8588660,restaurant,Inspiration Kitchens,1.161
8589223,park,Garfield Park Conservatory,1.739
8589223,school,Orr Academy High School,1.466
8589223,bank,Community Savings Center,1.018
8589223,store,Boost Mobile,1.207
8589223,school,Resurrection School,1.392
8589223,gas_station,BP,1.660
8598930,hospital,Jackson Park Hospital & Medical Center,0.647
8598930,university,Muhammad University of Islam,0.387
8598930,grocery_or_supermarket,ALDI,1.158
8598930,convenience_store,Walgreens,1.127
8598930,school,Gary Comer College Prep,1.329
8598930,clothing_store,K&G Fashion Superstore,0.600
8629935,library,Olive-Harvey College,1.861
8629935,hospital,Advocate Trinity Hospital,1.473
8629935,doctor,Kenneth D LaPat M.D.,1.467
8629935,doctor,Advocate Trinity Hospital: Bonin Michele MD,1.466
8629935,doctor,Advocate Trinity Hospital: Wecsler Petre I MD,1.466
8629935,doctor,Advocate Trinity Hospital: Okezie Christian E MD,1.466
8648925,bar,Hamburger Marys,1.053
8648925,night_club,The Green Mill,0.430
8648925,restaurant,Pasteur,1.056
8648925,point_of_interest,Bryn Mawr Apartments,1.171
8648925,department_store,Target,1.116
8648925,point_of_interest,Black Ensemble Theater,1.235
8652964,real_estate_agency,Realprop Inc.,1.513
8652964,restaurant,Subway Restaurants,1.362
8652964,hospital,Roseland Community Hospital,0.273
8652964,grocery_or_supermarket,ALDI,1.436
8652964,doctor,Laddaran Anita MD,0.453
8652964,health,Fresenius Kidney Care Roseland,0.267
8666427,hospital,West Suburban Hospital Medical Center,1.769
8666427,pharmacy,West Suburban Health Care,1.725
8666427,park,Columbus Park,1.423
8666427,doctor,Dr. Heidi L. Brown MD,1.361
8666427,doctor,West Suburban Medical Center: Harris Max L MD,1.761
8666427,restaurant,Uncle Remus Saucy Fried Chicken,0.756
8671890,point_of_interest,Cook County Department of Corrections,1.549
8671890,bank,Citibank,1.065
8671890,school,KIPP Ascend Middle School,1.240
8671890,doctor,Doren Gregory S Md - St Anthony Eye Clinic,1.474
8671890,local_government_office,Social Security Administration,0.958
8671890,hospital,Lawndale Christian Health Center at Farragut Career Academy,0.438
8686570,hospital,Jackson Park Hospital & Medical Center,0.476
8686570,car_repair,Car-X Tire & Auto,0.321
8686570,grocery_or_supermarket,ALDI,1.088
8686570,doctor,ACCESS at Gary Comer Youth Center,1.560
8686570,gas_station,BP,1.396
8686570,clothing_store,K&G Fashion Superstore,0.579
8687764,hospital,Mount Sinai Hospital,0.967
8687764,restaurant,EL ideas,1.484
8687764,florist,City Enchanted Gardens Florist,1.818
8687764,health,Schwab Rehabilitation Hospital,0.850
8687764,school,KIPP Ascend Middle School,1.641
8687764,school,Faraday Elementary School,1.648
8689983,hospital,Jackson Park Hospital & Medical Center,0.378
8689983,point_of_interest,South Shore Cultural Center,1.788
8689983,doctor,Jackson Park Medical Associates,0.419
8689983,roofing_contractor,American Certified Roofing,0.740
8689983,meal_delivery,Papa Johns Pizza,0.757
8689983,hospital,South Shore Hospital,1.534
8694510,night_club,The Factory,1.404
8694510,doctor,Morgan Park Foot Clinic,1.805
8694510,bar,Argus Brewery,1.799
